sha256,image_path,source_project,source_dataset,original_label,unified_label,conflicting_labels,resolution
15d15ace4cfb4b12bcae63b10e29af6cae675319e601d2173c038e1bd05c31f6,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-25.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
16082adeff100dc921da865ee0bf3c3e5c522db64dccdd10549f3396ee9bb1f5,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-126.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
1760b6cfae7f1cb8a62c032c2730e3cb07bd34d3bcc35379a5bfd21e9d11560b,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-32.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
17a11e28d35a3b8f61e6ff1c7eb2ddb090f6fb849ff47ed58c4af33cedf76b9e,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_235.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
17a11e28d35a3b8f61e6ff1c7eb2ddb090f6fb849ff47ed58c4af33cedf76b9e,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_19.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
17b89d0a980eb65d15364b097acbd9a3272191461c6d9b053dcd56dfaf309e39,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-135.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
17cc5a666377a1bb01c7561010d6b5f21a3f3e82e857ba9646363d7f2f2ebc4f,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-141.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
195bdcb8a2de7f902ebff85e3e54d1fc1f2330c1a3e2bc6f6445cd9f1a9dc225,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-30.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
198c9e7f9113fab6773bdb3c3f77a11fef8448b85e00ac6f637dcf76eff29b6f,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-139.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
19efcfe259c511cedc9a5350d1c5a9a2dcd01f8adfd8023d9a87843d78dae8c5,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/alopecia-areata-6.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
1a366cc000415d226f136e495aec659b6738de71061b2eb5c30c81f88bde05c4,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/DrugEruption/drug-lichenoid-eruption-3.jpeg,devraj,pacific_train,DrugEruption,drug_eruptions,drug_eruptions|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
1a366cc000415d226f136e495aec659b6738de71061b2eb5c30c81f88bde05c4,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Exanthems and Drug Eruptions/drug-lichenoid-eruption-3.jpg,dermassist,DermNet,Drug Eruption,drug_eruptions,drug_eruptions|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
1a7bc4d79e9270526b379adc7fb201f743d75e62cff21f4af2529e6cd0833047,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-mouth-14.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
1ad835cd9c3bf22d7e339b45d78802525a2c3469669193853dc1dc5706336db5,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Acne and Rosacea Photos/milia-10.jpg,dermassist,DermNet,Acne,acne_vulgaris,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
1ad835cd9c3bf22d7e339b45d78802525a2c3469669193853dc1dc5706336db5,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Acne and Rosacea Photos/milia-9.jpg,dermassist,DermNet,Acne,acne_vulgaris,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
1ad835cd9c3bf22d7e339b45d78802525a2c3469669193853dc1dc5706336db5,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Light Diseases and Disorders of Pigmentation/milia-10.jpg,dermassist,DermNet,Vitiligo,vitiligo,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
1ad835cd9c3bf22d7e339b45d78802525a2c3469669193853dc1dc5706336db5,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Light Diseases and Disorders of Pigmentation/milia-9.jpg,dermassist,DermNet,Vitiligo,vitiligo,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
1ad835cd9c3bf22d7e339b45d78802525a2c3469669193853dc1dc5706336db5,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/milia-9.jpg,dermassist,Skin_Diseases_Kaggle,Acne,acne_vulgaris,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
1ad835cd9c3bf22d7e339b45d78802525a2c3469669193853dc1dc5706336db5,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/milia-10.jpg,dermassist,Skin_Diseases_Kaggle,Vitiligo,vitiligo,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
1ad835cd9c3bf22d7e339b45d78802525a2c3469669193853dc1dc5706336db5,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/4. Pigment/milia-9.jpg,dermassist,Skin_Diseases_Kaggle,Vitiligo,vitiligo,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
1ad835cd9c3bf22d7e339b45d78802525a2c3469669193853dc1dc5706336db5,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/test/3. Akne/milia-10.jpg,dermassist,Skin_Diseases_Kaggle,Acne,acne_vulgaris,acne_vulgaris|vitiligo,excluded_all_conflicting_labels
1b360fb4201e53a8d95bf3a2b9e4f0b1fdb82a7aba7a19807fc92aebb15b0478,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Acne and Rosacea Photos/gram-negative-folliculitis-1.jpg,dermassist,DermNet,Acne,acne_vulgaris,acne_vulgaris|cellulitis,excluded_all_conflicting_labels
1b360fb4201e53a8d95bf3a2b9e4f0b1fdb82a7aba7a19807fc92aebb15b0478,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Cellulitis Impetigo and other Bacterial Infections/Folliculitis-Gram-Negative-1.jpg,dermassist,DermNet,Cellulitis,cellulitis,acne_vulgaris|cellulitis,excluded_all_conflicting_labels
1b360fb4201e53a8d95bf3a2b9e4f0b1fdb82a7aba7a19807fc92aebb15b0478,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/gram-negative-folliculitis-1.jpg,dermassist,Skin_Diseases_Kaggle,Acne,acne_vulgaris,acne_vulgaris|cellulitis,excluded_all_conflicting_labels
1b45a70623495b85449874af6d8eefdc826a7b608d5fd5e7a469d7f592d9c1f9,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/1311-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
1b88252cc615b03578ce51913c8a5774478c3fcd7764d48a52cf52944fb01262,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-105.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
1b9a18b6e5607690967807e70336db6c072343852bbdf423c55214ee330407af,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-59.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
1bc4f838c7abc4416ad6b1449b19aef255a6a8a90cc79e50ffc1cd88d31d2ce0,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-110.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
1c1254f1e2f4e956b32225232fb6ca0ecfad33b3ec270426e50ff97013354abd,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_201.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
1c1254f1e2f4e956b32225232fb6ca0ecfad33b3ec270426e50ff97013354abd,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/13_6.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
1c1c9dade418ae29bf402f4f011cadb567a53150f78333063fd46d91fb5c6ee4,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-142.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
1cdc0794fb6bd1df0beab64c7ddb9e4937cbf635f8f1b37c57f81b6b484dd64e,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Candidiasis/candidiasis-large-skin-folds-154.jpeg,devraj,pacific_test,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
1d86dd26001e1132571d6dbf6bc41018afa5d85df572aafa9e4d9e9f14eb9ce1,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/fissure-10.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,atopic_dermatitis|fungal_nail_infections,kept_protected_original_8:atopic_dermatitis
1ea164bcebc5e755797bcd93e1899b0517fdc0102eac613d8d2d3148e8dcb901,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_155.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
1ea164bcebc5e755797bcd93e1899b0517fdc0102eac613d8d2d3148e8dcb901,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/16_28.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
1ea190b9ff86ce43dc6a59a59299309d6094ed17852c08c2d94bbc7906a69930,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-11.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
1efc776482b2fa344ae47669ab6e174aefa492a929355e666740863aa44fc41f,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-vaginal-7.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
1f1e93d2105826fbeb64f7031f48063adf89a905ce45e9d245382ca0a1e970a8,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/test/Candidiasis/13candidaGranuloma9653-GP3.jpeg,devraj,pacific_test,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
1f5f9d8d6039d0c7bfc72589ac916ce0e163ced15dd933f08bf11e38512dbf89,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-19.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
2086f1ba54f0377ba02f0ed34873f1aa8d534ab26564e6d91ff280a6819ef0c2,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-9.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
2096545bb752455a16f60d0449b56410306d2bd856269737d3989cd06c6d1ff3,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/alopecia-areata-92.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
2108bcc37a6727445e27904c2c87eb512fa6b99bd49c572a2294192783f7547c,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-196.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
210acab25d87ab3fa00ab1a10ffd9822f4cfe047426773c8c55b9c86efdcbf73,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/DrugEruption/drug-lichenoid-eruption-2.jpeg,devraj,pacific_train,DrugEruption,drug_eruptions,drug_eruptions|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
210acab25d87ab3fa00ab1a10ffd9822f4cfe047426773c8c55b9c86efdcbf73,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Exanthems and Drug Eruptions/drug-lichenoid-eruption-2.jpg,dermassist,DermNet,Drug Eruption,drug_eruptions,drug_eruptions|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
2193c21be75cc024921467461423f485320223b61ac6f9d459f6b7784936f6de,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/test/Nail Fungus and other Nail Disease/alopecia-areata-61.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,alopecia_areata|fungal_nail_infections,kept_protected_original_8:alopecia_areata
228e60ceead27963158eb66e1493310faedba34a056eac4a75f06739d2633083,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-91.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
22b59aa1cb7b50392766991e87ed981f0648bc802a32dc9ac1f24b75abb8d56f,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_328.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
22b59aa1cb7b50392766991e87ed981f0648bc802a32dc9ac1f24b75abb8d56f,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/7. Psoriasis pictures Lichen Planus and related diseases - 2k/15_53.jpg,dermassist,Skin_Diseases_Image,Psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
22d7e955dfa08c6723c0735d8c72c716ae85127cea8e1274cbc404280c9df210,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-95.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
22fb2a159ea605f5ee78684cdf392ed5ba22ad7485c9343c9db3478d1d162f26,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-52.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
232f489b33e057cf931b098a913b4d625366900660651f11b3d91e15f77dff6c,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/1284-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
2387e63397a7612a67aa7c2235aec4064a17f372968f79b829efd4dc3a9dc2dc,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-199.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
23c055aebda6c96c7ed39df9974b2c2434f6704d68512681e38100c7f7e5b168,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-157.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
249ef1e92fe03c424ac1fae48a32a964accbf92f26e2b39caa6273eae885842a,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Psoriasis/facial-psoriasis20__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,devraj,selected_900plus_final,plaque_psoriasis,plaque_psoriasis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
249ef1e92fe03c424ac1fae48a32a964accbf92f26e2b39caa6273eae885842a,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin diseases image dataset/IMG_CLASSES/3. Atopic Dermatitis - 1.25k/6_219.jpg,dermassist,Skin_Diseases_Image,Atopic Dermatitis,atopic_dermatitis,atopic_dermatitis|plaque_psoriasis,excluded_all_conflicting_labels
24d6ae1725b8bfd959f7825178bb98a22f3ea7e4b512cf1efdf2836b3c273a8c,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/1285-small__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
25cdb542b554c11f1d5bb8f049708d8609a22f4ea06048c24b688f71392102d1,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candida-penis-38.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
25de150cffa048e42defc1824d7d4ea3dcacd16a2421b829c932e4a1d49b23e0,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-mouth-11.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
289a33c3cadc7e8d1a9652d20dc3826e22d0a74c256c47e5098bb327cebcbf80,/backup/Intern/Devraj/home_cache/kagglehub/datasets/pacificrm/skindiseasedataset/versions/6/SkinDisease/SkinDisease/train/Candidiasis/candidiasis-large-skin-folds-108.jpeg,devraj,pacific_train,Candidiasis,candidiasis,candidiasis|tinea_corporis,kept_protected_original_8:tinea_corporis
299a0c006a6fe689c36c59484378814381deb4b25016a1be4141bf2484f5e03f,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Dermnet/train/Nail Fungus and other Nail Disease/lichen-planus-119.jpg,dermassist,DermNet,Nail Fungus,fungal_nail_infections,fungal_nail_infections|plaque_psoriasis,kept_protected_original_8:plaque_psoriasis
