class_name,image_path,resolved_path,width,height,mean_brightness,std_brightness,blur_score,issue_type,recommended_action,details
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__4b32d522150055b1.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_7325.jpeg,841,724,124.2647,49.8591,21.1248,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__4b7479f82242cb2c.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_2263.jpeg,480,252,192.9289,21.7116,39.7545,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__4c485cf694f01d09.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_6350.jpeg,413,449,176.1619,38.5119,37.2494,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__4ce39e1d59a037ec.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_3664.jpeg,480,252,186.6385,22.5326,29.8697,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__508cd27fe84eba73.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/30.jpg,2121,1378,141.9209,63.8601,39.8650,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__51a2fc3a0115ef69.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/2 (1).jpg,1000,667,183.4111,59.3634,44.7107,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__52c6af96529e8f87.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/acne-face-1-18__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,111.5829,32.3516,38.0388,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__54208178f6147f07.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_6510.jpeg,259,194,168.7845,35.4966,33.5971,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__54fa7af7cfbbf558.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/acne-face-2-34__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,91.9489,29.5787,45.0930,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__55542bf454e86368.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_1633.jpeg,400,400,153.8095,36.2129,37.1196,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__5590c7dd0f0b891b.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/R (37).jpg,1200,1600,143.2748,22.2076,30.5414,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__5614ffd39b22738e.png,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/Screenshot-2020-12-10-at-12.00.01-PM.png,946,516,192.5144,26.1801,23.1202,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__597bc4885cc32038.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_1214.jpeg,262,193,137.4579,25.7958,19.6898,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__5b9638e5f04e6316.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_1945.jpeg,1024,682,162.4843,36.1663,16.0639,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__5e51c635efb76a16.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/acne-face-2-33__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,102.8546,40.6366,31.4340,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__5f654a612050a8de.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/acne-face-1-51__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,111.0322,19.3245,35.2310,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__607597c528c10004.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_9245.jpeg,841,724,114.8600,53.7399,20.4466,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__60ddf46c330b35a6.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/OIP (28).jpg,474,283,95.5500,48.7006,40.7717,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__60de0555bb62545b.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/62.jpg,1024,682,133.0577,54.1298,16.3473,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__62c0e9797afbb9ad.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_2241.jpeg,2121,1378,141.8740,64.6865,40.5315,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__633adb591dcb459a.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_4860.jpeg,2121,1378,164.4386,50.8049,30.1639,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__63ef9fffd0f02012.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_7302.jpeg,150,150,166.0997,34.9816,28.5758,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__63f104c749946ecd.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/c96v1mk9aeq31.jpg,636,477,107.1147,61.8762,24.6911,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__641518a8e3673508.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_8927.jpeg,400,400,176.4038,25.4021,29.6012,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__650ba4bf5fd6bbc2.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_2513.jpeg,1024,682,157.6632,54.2248,16.0104,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__678e08cdc9859179.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_5743.jpeg,262,193,134.2462,26.7705,14.5218,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__6b5569f9726d76dd.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/test/3. Akne/pigmentation_0_6945.jpeg,550,410,123.4759,33.0582,38.5480,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__6cc04ee7d850feb6.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/test/3. Akne/acne-face-2-32__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,97.5200,31.2437,35.5268,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__7347973d17d54ae4.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_9593.jpeg,259,194,174.8853,32.8026,26.5678,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__7532fdf741eccab3.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/red-spots-on-skin-facial-rashes.jpg,640,424,136.2593,53.5108,28.0919,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__757a42d307a6e472.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_110.jpeg,480,252,190.2182,23.9669,35.7471,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__775ad550b0596f0b.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_9854.jpeg,150,150,174.7972,28.6924,18.4608,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__77bd319d6692e212.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/test/3. Akne/IMG_0184.JPG.c1ffb583260784ec51dfe566c636bd62.jpg,750,615,136.2480,58.6133,22.8065,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__78d023fe3f5de30f.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_8686.jpeg,413,449,178.1730,28.0473,18.9924,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__7950ca3c3fc1d0fa.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_4389.jpeg,400,400,162.0777,31.5280,39.0215,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__7a342abd5837b0b6.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/acne_treatment_kaliterna1 - Copy.jpg,296,296,130.3040,34.4587,37.7385,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__7c4fc6761a42be6d.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_3448.jpeg,262,193,142.3202,31.8848,28.4540,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__7dee7e999e55386e.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/val/3. Akne/2 (1)11.jpg,623,667,158.3962,62.4115,38.7522,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__7f0bc976e8f22dc7.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_2363.jpeg,1024,682,154.7274,46.1938,16.5337,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__80a8a51bf819850a.jpg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/acne-face-3-22__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,294,222,72.6535,29.1678,32.1069,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__81cd94342682f128.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_974.jpeg,841,724,111.0960,55.0236,19.9702,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
acne_vulgaris,/backup/Intern/combine_skindiseaseclassifier_devraj/data/selected_images/acne_vulgaris/dermassist__skin_diseases_kaggle__82f5239e39c38294.jpeg,/backup/TeleDerm/Derma/Open_Source_Datasets/18-03-2026/Kaggle new datasets/Skin Diseases/kaggle/train/3. Akne/pigmentation_0_3519.jpeg,240,157,127.8322,48.8655,48.4107,slightly_blurry,keep_review_optional,Soft image. Usually kept for skin-disease training unless visually useless.
